CustomerID,Recency,Frequency,Monetary Value,R,F,M,RFM_Segment,RFM_Score,RFM_Categories
12951.0,8,8,1042.0700000000002,4,4,3,443,11,Top
12952.0,5,5,1382.8400000000004,4,3,3,433,10,Top
12953.0,9,1,329.84999999999997,4,1,2,412,7,Medium
12955.0,0,14,4734.259999999999,4,4,4,444,12,Top
12956.0,305,1,108.07,1,1,1,111,3,Low
12957.0,3,12,3979.0400000000022,4,4,4,444,12,Top
12962.0,6,2,266.39000000000004,4,2,1,421,7,Medium
12963.0,7,9,1841.0299999999995,4,4,4,444,12,Top
12965.0,88,1,769.8099999999997,2,1,3,213,6,Low
12966.0,9,1,160.18,4,1,1,411,6,Low
12967.0,2,4,1194.7500000000002,4,3,3,433,10,Top
12968.0,111,1,135.95,2,1,1,211,4,Low
12970.0,6,4,405.4699999999999,4,3,2,432,9,Medium
12971.0,3,88,10933.759999999998,4,4,4,444,12,Top
12974.0,197,1,144.8,1,1,1,111,3,Low
12976.0,211,1,738.6,1,1,3,113,5,Low
12977.0,155,1,39.24,1,1,1,111,3,Low
12980.0,155,12,7092.06,1,4,4,144,9,Medium
12981.0,29,2,372.21999999999997,3,2,2,322,7,Medium
12982.0,239,2,377.2,1,2,2,122,5,Low
12984.0,18,1,97.5,3,1,1,311,5,Low
12985.0,0,3,1215.6200000000001,4,3,3,433,10,Top
12987.0,73,3,545.0,2,3,2,232,7,Medium
12988.0,291,1,505.82,1,1,2,112,4,Low
12989.0,2,19,6854.509999999997,4,4,4,444,12,Top
12990.0,30,3,409.50000000000006,3,3,2,332,8,Medium
12991.0,22,2,503.76,3,2,2,322,7,Medium
12993.0,22,4,414.75999999999993,3,3,2,332,8,Medium
12994.0,3,5,902.2200000000001,4,3,3,433,10,Top
12995.0,77,2,200.72,2,2,1,221,5,Low
12997.0,21,7,1197.94,3,4,3,343,10,Top
12999.0,195,3,455.8799999999999,1,3,2,132,6,Low
13000.0,106,3,534.8500000000001,2,3,2,232,7,Medium
13001.0,3,15,9765.070000000012,4,4,4,444,12,Top
13002.0,317,1,120.94999999999999,1,1,1,111,3,Low
13003.0,105,3,149.05,2,3,1,231,6,Low
13004.0,11,22,5613.429999999999,4,4,4,444,12,Top
13005.0,173,3,468.95000000000005,1,3,2,132,6,Low
13006.0,55,1,81.57,2,1,1,211,4,Low
13008.0,322,2,178.47,1,2,1,121,4,Low
13011.0,371,1,50.550000000000004,1,1,1,111,3,Low
13012.0,8,11,1296.6200000000008,4,4,3,443,11,Top
13013.0,0,15,4786.990000000001,4,4,4,444,12,Top
13014.0,2,16,3365.4300000000003,4,4,4,444,12,Top
13015.0,52,5,3339.6400000000017,2,3,4,234,9,Medium
13016.0,72,3,789.8899999999996,2,3,3,233,8,Medium
13017.0,6,1,204.0,4,1,1,411,6,Low
13018.0,15,29,7272.749999999996,4,4,4,444,12,Top
13021.0,3,12,2584.3999999999996,4,4,4,444,12,Top
13023.0,63,2,599.9000000000001,2,2,2,222,6,Low
13026.0,0,7,943.7699999999998,4,4,3,443,11,Top
13027.0,113,6,6912.0,2,4,4,244,10,Top
13028.0,22,3,659.6800000000001,3,3,3,333,9,Medium
13029.0,30,3,1247.5,3,3,3,333,9,Medium
13030.0,10,2,752.4399999999999,4,2,3,423,9,Medium
13032.0,38,3,996.5199999999999,3,3,3,333,9,Medium
13033.0,356,1,190.54999999999998,1,1,1,111,3,Low
13034.0,54,2,642.77,2,2,3,223,7,Medium
13035.0,57,3,886.6300000000001,2,3,3,233,8,Medium
13037.0,137,3,881.07,2,3,3,233,8,Medium
13038.0,79,3,908.46,2,3,3,233,8,Medium
13040.0,8,2,676.9900000000001,4,2,3,423,9,Medium
13043.0,253,2,471.57000000000005,1,2,2,122,5,Low
13044.0,290,1,560.4700000000001,1,1,2,112,4,Low
13045.0,98,1,305.28,2,1,2,212,5,Low
13046.0,30,2,629.31,3,2,2,322,7,Medium
13047.0,31,18,3079.1000000000013,3,4,4,344,11,Top
13048.0,13,5,1789.4099999999994,4,3,4,434,11,Top
13049.0,63,2,656.6800000000002,2,2,3,223,7,Medium
13050.0,8,28,5684.610000000003,4,4,4,444,12,Top
13052.0,211,1,348.15000000000003,1,1,2,112,4,Low
13055.0,63,4,1201.96,2,3,3,233,8,Medium
13058.0,24,3,271.4,3,3,1,331,7,Medium
13059.0,249,1,183.4,1,1,1,111,3,Low
13060.0,253,1,307.53000000000003,1,1,2,112,4,Low
13061.0,71,1,248.61,2,1,1,211,4,Low
13062.0,190,1,346.98,1,1,2,112,4,Low
13064.0,12,4,1105.5900000000004,4,3,3,433,10,Top
13065.0,372,1,205.85999999999999,1,1,1,111,3,Low
13066.0,23,3,430.9000000000001,3,3,2,332,8,Medium
13067.0,81,1,115.46000000000002,2,1,1,211,4,Low
13068.0,9,2,344.0,4,2,2,422,8,Medium
13069.0,0,27,3713.1399999999976,4,4,4,444,12,Top
13070.0,191,1,228.8,1,1,1,111,3,Low
13072.0,266,1,177.14999999999998,1,1,1,111,3,Low
13075.0,129,1,919.61,2,1,3,213,6,Low
13077.0,0,4,728.0200000000001,4,3,3,433,10,Top
13078.0,0,43,12432.279999999997,4,4,4,444,12,Top
13079.0,3,5,220.09999999999997,4,3,1,431,8,Medium
13080.0,178,1,58.08,1,1,1,111,3,Low
13081.0,0,20,27972.080000000045,4,4,4,444,12,Top
13082.0,125,10,3595.4800000000005,2,4,4,244,10,Top
13083.0,3,2,303.75,4,2,2,422,8,Medium
13085.0,157,3,272.38,1,3,1,131,5,Low
13089.0,2,118,57322.130000000114,4,4,4,444,12,Top
13090.0,8,18,8689.390000000003,4,4,4,444,12,Top
13091.0,20,2,319.82,3,2,2,322,7,Medium
13092.0,70,6,459.83,2,4,2,242,8,Medium
13093.0,266,13,7741.47,1,4,4,144,9,Medium
13094.0,20,16,1708.8600000000006,3,4,4,344,11,Top
13095.0,70,1,74.4,2,1,1,211,4,Low
13097.0,32,14,5886.1199999999935,3,4,4,344,11,Top
13098.0,0,41,28658.880000000012,4,4,4,444,12,Top
13099.0,98,1,207.35999999999999,2,1,1,211,4,Low
13101.0,233,1,101.18999999999998,1,1,1,111,3,Low
13102.0,0,27,6336.290000000001,4,4,4,444,12,Top
13103.0,39,1,243.94,3,1,1,311,5,Low
13104.0,2,6,1098.48,4,4,3,443,11,Top
13106.0,128,2,59.5,2,2,1,221,5,Low
13107.0,43,5,1524.0700000000004,3,3,3,333,9,Medium
13108.0,372,1,350.05999999999995,1,1,2,112,4,Low
13109.0,2,5,766.84,4,3,3,433,10,Top
13110.0,30,8,1452.8700000000006,3,4,3,343,10,Top
13113.0,0,40,10510.000000000007,4,4,4,444,12,Top
13115.0,8,14,2205.6300000000006,4,4,4,444,12,Top
13116.0,116,2,485.19000000000005,2,2,2,222,6,Low
13117.0,21,8,984.9099999999996,3,4,3,343,10,Top
13118.0,19,7,1124.9999999999993,3,4,3,343,10,Top
13120.0,238,1,30.599999999999998,1,1,1,111,3,Low
13121.0,268,2,254.7299999999999,1,2,1,121,4,Low
13122.0,93,2,922.3900000000002,2,2,3,223,7,Medium
13124.0,89,3,3756.329999999998,2,3,4,234,9,Medium
13126.0,4,10,2056.29,4,4,4,444,12,Top
13127.0,77,1,259.16999999999996,2,1,1,211,4,Low
13130.0,93,1,64.0,2,1,1,211,4,Low
13131.0,22,4,1039.2999999999997,3,3,3,333,9,Medium
13132.0,261,1,77.3,1,1,1,111,3,Low
13133.0,273,2,109.80000000000001,1,2,1,121,4,Low
13134.0,72,7,1740.6299999999999,2,4,4,244,10,Top
13135.0,196,1,3096.0,1,1,4,114,6,Low
13136.0,49,11,2545.3800000000006,3,4,4,344,11,Top
13137.0,10,9,3557.9599999999996,4,4,4,444,12,Top
13138.0,21,6,962.3900000000001,3,4,3,343,10,Top
13139.0,15,8,5055.790000000004,4,4,4,444,12,Top
13140.0,107,3,422.46999999999997,2,3,2,232,7,Medium
13141.0,84,6,2385.7999999999993,2,4,4,244,10,Top
13142.0,18,1,307.0899999999999,3,1,2,312,6,Low
13144.0,332,1,110.94999999999999,1,1,1,111,3,Low
13145.0,39,5,614.77,3,3,2,332,8,Medium
13146.0,25,1,228.91,3,1,1,311,5,Low
13147.0,9,4,712.8000000000001,4,3,3,433,10,Top
13148.0,28,17,3324.6199999999994,3,4,4,344,11,Top
13149.0,13,4,1676.0599999999997,4,3,4,434,11,Top
13151.0,202,2,1250.3700000000003,1,2,3,123,6,Low
13153.0,5,1,486.22,4,1,2,412,7,Medium
13154.0,143,1,-611.86,1,1,1,111,3,Low
13155.0,32,4,971.76,3,3,3,333,9,Medium
13157.0,48,5,1721.5699999999993,3,3,4,334,10,Top
13158.0,94,4,1201.0600000000004,2,3,3,233,8,Medium
13159.0,8,5,1371.2500000000007,4,3,3,433,10,Top
13160.0,21,1,91.8,3,1,1,311,5,Low
13161.0,312,1,112.75,1,1,1,111,3,Low
13162.0,121,5,1644.9899999999996,2,3,4,234,9,Medium
13165.0,45,2,1021.4799999999999,3,2,3,323,8,Medium
13166.0,281,2,414.69999999999993,1,2,2,122,5,Low
13167.0,18,4,791.3300000000002,3,3,3,333,9,Medium
13168.0,35,5,1290.54,3,3,3,333,9,Medium
13169.0,63,2,712.88,2,2,3,223,7,Medium
13170.0,26,1,108.81000000000002,3,1,1,311,5,Low
13171.0,7,5,426.8099999999999,4,3,2,432,9,Medium
13173.0,3,2,353.65000000000003,4,2,2,422,8,Medium
13174.0,15,3,2742.8200000000006,4,3,4,434,11,Top
13176.0,45,1,481.49000000000007,3,1,2,312,6,Low
13177.0,64,1,282.45,2,1,1,211,4,Low
13178.0,25,11,5725.470000000003,3,4,4,344,11,Top
13182.0,44,1,121.17999999999999,3,1,1,311,5,Low
13183.0,7,9,3957.7800000000016,4,4,4,444,12,Top
13184.0,14,12,1616.450000000001,4,4,4,444,12,Top
13185.0,267,1,71.4,1,1,1,111,3,Low
13186.0,39,5,1539.6900000000003,3,3,3,333,9,Medium
13187.0,336,1,236.01999999999995,1,1,1,111,3,Low
13188.0,10,1,114.60000000000001,4,1,1,411,6,Low
13189.0,18,2,260.68,3,2,1,321,6,Low
13192.0,94,2,911.9400000000002,2,2,3,223,7,Medium
13193.0,60,1,112.08,2,1,1,211,4,Low
13194.0,135,1,60.7,2,1,1,211,4,Low
13196.0,10,4,1797.78,4,3,4,434,11,Top
13198.0,9,8,3384.0899999999974,4,4,4,444,12,Top
13199.0,3,39,9803.960000000003,4,4,4,444,12,Top
13200.0,18,4,870.09,3,3,3,333,9,Medium
13203.0,9,4,869.4599999999999,4,3,3,433,10,Top
13207.0,14,2,250.26000000000002,4,2,1,421,7,Medium
13208.0,58,7,1199.6499999999999,2,4,3,243,9,Medium
13209.0,29,11,5820.16,3,4,4,344,11,Top
13210.0,93,1,353.47999999999996,2,1,2,212,5,Low
13211.0,9,3,1095.42,4,3,3,433,10,Top
13212.0,8,4,779.3299999999998,4,3,3,433,10,Top
13213.0,56,6,1518.4300000000003,2,4,3,243,9,Medium
13216.0,267,1,333.74,1,1,2,112,4,Low
13217.0,121,5,133.62000000000003,2,3,1,231,6,Low
13218.0,126,1,62.64,2,1,1,211,4,Low
13220.0,77,4,819.29,2,3,3,233,8,Medium
13221.0,239,2,847.4100000000001,1,2,3,123,6,Low
13223.0,199,2,163.20000000000002,1,2,1,121,4,Low
13224.0,59,3,2150.8499999999995,2,3,4,234,9,Medium
13225.0,2,8,6083.040000000002,4,4,4,444,12,Top
13226.0,272,1,108.21000000000001,1,1,1,111,3,Low
13227.0,201,1,257.7,1,1,1,111,3,Low
13228.0,80,1,358.0,2,1,2,212,5,Low
13229.0,225,1,160.95,1,1,1,111,3,Low
13230.0,3,15,2712.0700000000006,4,4,4,444,12,Top
13232.0,12,7,1328.3500000000013,4,4,3,443,11,Top
13233.0,73,2,605.1200000000001,2,2,2,222,6,Low
13235.0,211,2,101.16999999999973,1,2,1,121,4,Low
13236.0,24,3,727.2700000000001,3,3,3,333,9,Medium
13238.0,10,5,680.8300000000002,4,3,3,433,10,Top
13239.0,261,1,329.56,1,1,2,112,4,Low
13240.0,95,4,663.6500000000001,2,3,3,233,8,Medium
13242.0,111,3,270.40000000000003,2,3,1,231,6,Low
13243.0,202,1,585.1200000000001,1,1,2,112,4,Low
13244.0,92,1,121.74000000000001,2,1,1,211,4,Low
13245.0,50,1,430.5,2,1,2,212,5,Low
13246.0,17,7,1896.3200000000008,3,4,4,344,11,Top
13247.0,17,4,501.12,3,3,2,332,8,Medium
13248.0,124,2,465.6799999999999,2,2,2,222,6,Low
13249.0,91,3,711.41,2,3,3,233,8,Medium
13253.0,156,2,1030.3999999999999,1,2,3,123,6,Low
13255.0,3,3,390.65999999999997,4,3,2,432,9,Medium
13256.0,13,1,0.0,4,1,1,411,6,Low
13258.0,11,3,672.8299999999999,4,3,3,433,10,Top
13259.0,61,1,283.1799999999999,2,1,1,211,4,Low
13260.0,60,1,557.6200000000001,2,1,2,212,5,Low
13261.0,268,2,944.1,1,2,3,123,6,Low
13262.0,262,1,200.29000000000002,1,1,1,111,3,Low
13263.0,0,34,7421.929999999956,4,4,4,444,12,Top
13265.0,52,5,2092.6600000000008,2,3,4,234,9,Medium
13266.0,10,19,3717.6699999999996,4,4,4,444,12,Top
13267.0,2,27,4404.440000000001,4,4,4,444,12,Top
13268.0,17,15,3127.7,3,4,4,344,11,Top
13269.0,0,17,5312.969999999999,4,4,4,444,12,Top
13270.0,365,1,590.0,1,1,2,112,4,Low
13271.0,36,2,172.3699999999999,3,2,1,321,6,Low
13272.0,30,2,276.56000000000006,3,2,1,321,6,Low
13273.0,112,1,138.97999999999996,2,1,1,211,4,Low
13276.0,63,2,590.93,2,2,2,222,6,Low
13277.0,15,4,258.4,4,3,1,431,8,Medium
13278.0,40,1,542.73,3,1,2,312,6,Low
13279.0,63,2,126.3,2,2,1,221,5,Low
13280.0,121,3,798.46,2,3,3,233,8,Medium
13282.0,17,6,1047.84,3,4,3,343,10,Top
13283.0,59,2,93.66,2,2,1,221,5,Low
13284.0,322,2,196.15,1,2,1,121,4,Low
13285.0,22,4,2709.1200000000003,3,3,4,334,10,Top
13291.0,155,1,361.10999999999996,1,1,2,112,4,Low
13292.0,38,2,578.9399999999999,3,2,2,322,7,Medium
13294.0,189,2,873.7399999999998,1,2,3,123,6,Low
13295.0,359,2,197.95,1,2,1,121,4,Low
13296.0,136,1,87.4,2,1,1,211,4,Low
13297.0,7,4,2089.8500000000004,4,3,4,434,11,Top
13298.0,0,1,360.0,4,1,2,412,7,Medium
13299.0,267,1,142.5,1,1,1,111,3,Low
13300.0,164,2,365.2900000000001,1,2,2,122,5,Low
13301.0,103,4,618.0899999999998,2,3,2,232,7,Medium
13302.0,154,1,63.75,1,1,1,111,3,Low
13304.0,350,1,300.4199999999999,1,1,2,112,4,Low
13305.0,3,10,2000.8599999999992,4,4,4,444,12,Top
13307.0,119,1,15.0,2,1,1,211,4,Low
13308.0,22,4,1367.6100000000001,3,3,3,333,9,Medium
13309.0,6,5,1456.7899999999993,4,3,3,433,10,Top
13310.0,8,6,1083.63,4,4,3,443,11,Top
13311.0,3,2,598.57,4,2,2,422,8,Medium
13313.0,21,5,1555.3199999999993,3,3,3,333,9,Medium
13314.0,1,4,593.5100000000002,4,3,2,432,9,Medium
13316.0,36,5,5570.6900000000005,3,3,4,334,10,Top
13317.0,63,9,2140.0699999999993,2,4,4,244,10,Top
13318.0,0,3,640.76,4,3,3,433,10,Top
13319.0,4,36,10664.33999999999,4,4,4,444,12,Top
13320.0,69,6,1475.2000000000003,2,4,3,243,9,Medium
13321.0,71,2,567.36,2,2,2,222,6,Low
13322.0,16,1,199.48,4,1,1,411,6,Low
13323.0,2,5,787.85,4,3,3,433,10,Top
13324.0,31,12,7072.799999999994,3,4,4,344,11,Top
13325.0,81,1,675.3,2,1,3,213,6,Low
13327.0,38,9,3617.5699999999983,3,4,4,344,11,Top
13328.0,315,1,1308.48,1,1,3,113,5,Low
13329.0,31,4,740.3999999999999,3,3,3,333,9,Medium
13330.0,92,3,1140.9299999999996,2,3,3,233,8,Medium
13332.0,13,1,350.9,4,1,2,412,7,Medium
13334.0,81,3,3502.319999999998,2,3,4,234,9,Medium
13336.0,76,1,795.12,2,1,3,213,6,Low
13338.0,153,3,381.82,1,3,2,132,6,Low
13339.0,200,1,860.1200000000002,1,1,3,113,5,Low
13340.0,44,7,10736.47999999999,3,4,4,344,11,Top
13341.0,260,1,775.8499999999999,1,1,3,113,5,Low
13343.0,172,2,253.93,1,2,1,121,4,Low
13344.0,67,3,2511.6900000000014,2,3,4,234,9,Medium
13345.0,276,2,327.6,1,2,2,122,5,Low
13347.0,69,1,291.36,2,1,2,212,5,Low
13348.0,63,1,233.76,2,1,1,211,4,Low
13349.0,10,1,197.31999999999996,4,1,1,411,6,Low
13350.0,15,3,810.7199999999998,4,3,3,433,10,Top
13351.0,65,1,323.94,2,1,2,212,5,Low
13352.0,7,2,339.2800000000001,4,2,2,422,8,Medium
13354.0,70,1,743.5300000000003,2,1,3,213,6,Low
13355.0,121,1,674.7,2,1,3,213,6,Low
13356.0,79,1,768.2400000000001,2,1,3,213,6,Low
13357.0,256,1,609.4,1,1,2,112,4,Low
13358.0,268,1,389.03000000000003,1,1,2,112,4,Low
13359.0,58,2,381.25999999999993,2,2,2,222,6,Low
13362.0,2,5,3085.4899999999984,4,3,4,434,11,Top
13363.0,17,2,892.5000000000002,3,2,3,323,8,Medium
13364.0,66,2,2.1316282072803006e-14,2,2,1,221,5,Low
13365.0,8,3,2191.220000000001,4,3,4,434,11,Top
13366.0,49,1,56.160000000000004,3,1,1,311,5,Low
13368.0,256,2,573.4,1,2,2,122,5,Low
13369.0,353,2,213.75000000000003,1,2,1,121,4,Low
13370.0,365,2,721.3200000000003,1,2,3,123,6,Low
13372.0,89,1,328.64,2,1,2,212,5,Low
13373.0,60,3,3312.2500000000005,2,3,4,234,9,Medium
13375.0,80,2,772.8999999999997,2,2,3,223,7,Medium
13376.0,98,3,869.7600000000002,2,3,3,233,8,Medium
13379.0,25,3,572.5599999999997,3,3,2,332,8,Medium
13381.0,20,7,3626.8100000000004,3,4,4,344,11,Top
13382.0,280,1,222.99,1,1,1,111,3,Low
13384.0,30,9,4122.28,3,4,4,344,11,Top
13385.0,329,1,534.5700000000002,1,1,2,112,4,Low
13388.0,120,3,627.15,2,3,2,232,7,Medium
13389.0,10,3,797.96,4,3,3,433,10,Top
13390.0,74,1,544.0799999999999,2,1,2,212,5,Low
13391.0,203,1,59.8,1,1,1,111,3,Low
13394.0,1,9,2318.2999999999997,4,4,4,444,12,Top
13395.0,184,1,307.72,1,1,2,112,4,Low
13396.0,21,4,1325.2899999999997,3,3,3,333,9,Medium
13397.0,72,6,1539.1799999999998,2,4,3,243,9,Medium
13398.0,191,1,457.3400000000001,1,1,2,112,4,Low
13402.0,126,2,621.2300000000002,2,2,2,222,6,Low
13403.0,17,1,75.0,3,1,1,311,5,Low
13404.0,0,2,252.48999999999998,4,2,1,421,7,Medium
13405.0,203,2,557.4499999999999,1,2,2,122,5,Low
13408.0,1,81,27487.409999999985,4,4,4,444,12,Top
13410.0,8,7,988.9100000000001,4,4,3,443,11,Top
13411.0,106,1,213.55000000000004,2,1,1,211,4,Low
13414.0,133,3,1390.5,2,3,3,233,8,Medium
13416.0,43,2,712.5000000000001,3,2,3,323,8,Medium
13417.0,4,2,640.83,4,2,3,423,9,Medium
13418.0,11,23,5845.439999999999,4,4,4,444,12,Top
13419.0,63,1,221.05999999999995,2,1,1,211,4,Low
13420.0,134,4,140.35,2,3,1,231,6,Low
13421.0,39,3,1831.6099999999994,3,3,4,334,10,Top
13422.0,50,2,2601.5500000000006,2,2,4,224,8,Medium
13425.0,107,3,1624.2099999999998,2,3,4,234,9,Medium
13426.0,0,11,3558.3199999999974,4,4,4,444,12,Top
13427.0,18,3,582.6,3,3,2,332,8,Medium
13428.0,9,1,201.77999999999994,4,1,1,411,6,Low
13429.0,10,4,1006.8000000000001,4,3,3,433,10,Top
13430.0,18,4,652.0699999999999,3,3,3,333,9,Medium
13431.0,66,2,1269.0999999999995,2,2,3,223,7,Medium
13434.0,73,2,534.24,2,2,2,222,6,Low
13435.0,4,9,3794.49,4,4,4,444,12,Top
13436.0,1,1,196.88999999999996,4,1,1,411,6,Low
13437.0,13,7,3408.0599999999995,4,4,4,444,12,Top
13439.0,254,1,283.71,1,1,1,111,3,Low
13441.0,91,1,296.64000000000004,2,1,2,212,5,Low
13447.0,22,4,1104.2300000000002,3,3,3,333,9,Medium
13448.0,16,10,3460.990000000002,4,4,4,444,12,Top
13449.0,23,1,291.88,3,1,2,312,6,Low
13450.0,26,6,2043.7200000000003,3,4,4,344,11,Top
13451.0,25,6,2838.559999999999,3,4,4,344,11,Top
13452.0,258,2,590.0,1,2,2,122,5,Low
13453.0,165,2,356.98,1,2,2,122,5,Low
13455.0,24,4,1007.3499999999997,3,3,3,333,9,Medium
13456.0,17,7,1737.8199999999997,3,4,4,344,11,Top
13458.0,6,22,9537.919999999998,4,4,4,444,12,Top
13460.0,28,2,183.44,3,2,1,321,6,Low
13461.0,38,3,1445.0000000000002,3,3,3,333,9,Medium
13462.0,182,2,143.25,1,2,1,121,4,Low
13464.0,57,1,674.6800000000002,2,1,3,213,6,Low
13466.0,99,2,297.95000000000005,2,2,2,222,6,Low
13467.0,10,2,1071.91,4,2,3,423,9,Medium
13468.0,1,41,5656.750000000002,4,4,4,444,12,Top
13470.0,98,2,165.0,2,2,1,221,5,Low
13471.0,0,4,2501.839999999998,4,3,4,434,11,Top
13473.0,60,3,417.53999999999996,2,3,2,232,7,Medium
13474.0,235,1,226.83999999999997,1,1,1,111,3,Low
13475.0,190,4,1431.7800000000009,1,3,3,133,7,Medium
13476.0,178,4,1092.7699999999998,1,3,3,133,7,Medium
13477.0,37,8,1441.529999999999,3,4,3,343,10,Top
13479.0,197,3,291.0,1,3,2,132,6,Low
13481.0,45,8,1776.809999999999,3,4,4,344,11,Top
13482.0,231,1,184.64,1,1,1,111,3,Low
13483.0,65,1,140.34000000000003,2,1,1,211,4,Low
13484.0,240,1,313.79999999999995,1,1,2,112,4,Low
13485.0,232,1,454.24,1,1,2,112,4,Low
13486.0,77,3,1122.4099999999999,2,3,3,233,8,Medium
13487.0,57,3,575.4000000000001,2,3,2,232,7,Medium
13488.0,16,17,8910.609999999999,4,4,4,444,12,Top
13489.0,104,4,449.52,2,3,2,232,7,Medium
13491.0,51,10,1215.82,2,4,3,243,9,Medium
13492.0,135,3,1269.8400000000006,2,3,3,233,8,Medium
13493.0,274,2,498.63,1,2,2,122,5,Low
13494.0,311,1,316.26,1,1,2,112,4,Low
13495.0,7,6,1990.1199999999994,4,4,4,444,12,Top
13496.0,10,3,617.93,4,3,2,432,9,Medium
13497.0,282,3,321.04999999999995,1,3,2,132,6,Low
13499.0,17,7,1146.96,3,4,3,343,10,Top
13500.0,22,4,1136.7700000000002,3,3,3,333,9,Medium
13501.0,242,2,1310.4699999999998,1,2,3,123,6,Low
13502.0,16,3,292.0,4,3,2,432,9,Medium
13503.0,70,1,216.84999999999997,2,1,1,211,4,Low
13504.0,63,1,295.93,2,1,2,212,5,Low
13505.0,67,8,3522.879999999999,2,4,4,244,10,Top
13506.0,311,3,452.82000000000005,1,3,2,132,6,Low
13507.0,2,4,2479.159999999999,4,3,4,434,11,Top
13508.0,243,1,110.97,1,1,1,111,3,Low
13509.0,8,6,964.7200000000001,4,4,3,443,11,Top
13510.0,0,5,1785.1599999999983,4,3,4,434,11,Top
13512.0,260,1,251.20999999999998,1,1,1,111,3,Low
13513.0,126,1,205.09999999999997,2,1,1,211,4,Low
13514.0,73,1,152.20000000000002,2,1,1,211,4,Low
13515.0,72,4,891.1200000000002,2,3,3,233,8,Medium
13516.0,20,3,1389.4100000000003,3,3,3,333,9,Medium
13517.0,59,5,2109.0699999999997,2,3,4,234,9,Medium
13518.0,85,1,627.16,2,1,2,212,5,Low
13519.0,49,2,110.8,3,2,1,321,6,Low
13520.0,58,7,2967.7499999999995,2,4,4,244,10,Top
13521.0,0,3,1071.7299999999998,4,3,3,433,10,Top
13522.0,29,1,125.80000000000001,3,1,1,311,5,Low
13523.0,32,6,3755.3800000000006,3,4,4,344,11,Top
13524.0,40,5,680.1800000000001,3,3,3,333,9,Medium
13525.0,14,2,628.78,4,2,2,422,8,Medium
13527.0,33,8,2218.61,3,4,4,344,11,Top
13529.0,78,2,307.76,2,2,2,222,6,Low
13531.0,204,2,483.8000000000001,1,2,2,122,5,Low
13532.0,33,1,210.30999999999983,3,1,1,311,5,Low
13533.0,182,3,269.09000000000015,1,3,1,131,5,Low
13534.0,1,43,5613.080000000015,4,4,4,444,12,Top
13536.0,0,7,3444.3899999999985,4,4,4,444,12,Top
13538.0,42,7,1280.85,3,4,3,343,10,Top
13539.0,85,4,605.8400000000001,2,3,2,232,7,Medium
13544.0,39,2,276.06,3,2,1,321,6,Low
13546.0,11,3,621.0899999999999,4,3,2,432,9,Medium
13548.0,95,2,678.16,2,2,3,223,7,Medium
13549.0,25,8,916.1199999999999,3,4,3,343,10,Top
13551.0,318,1,91.80000000000001,1,1,1,111,3,Low
13552.0,65,16,3539.530000000001,2,4,4,244,10,Top
13555.0,73,4,4098.880000000003,2,3,4,234,9,Medium
13557.0,27,2,584.0600000000001,3,2,2,322,7,Medium
13558.0,5,4,594.5199999999999,4,3,2,432,9,Medium
13560.0,6,1,171.42000000000004,4,1,1,411,6,Low
13561.0,215,1,141.86,1,1,1,111,3,Low
13562.0,81,3,1799.3299999999988,2,3,4,234,9,Medium
13563.0,83,2,777.5300000000001,2,2,3,223,7,Medium
13564.0,143,5,623.3900000000004,1,3,2,132,6,Low
13565.0,18,2,240.22000000000006,3,2,1,321,6,Low
13566.0,40,2,856.8399999999998,3,2,3,323,8,Medium
13568.0,172,1,187.05000000000004,1,1,1,111,3,Low
13569.0,16,2,338.61999999999995,4,2,2,422,8,Medium
13570.0,242,1,239.49000000000004,1,1,1,111,3,Low
13571.0,12,12,2088.94,4,4,4,444,12,Top
13572.0,205,1,1384.25,1,1,3,113,5,Low
13573.0,49,2,290.25,3,2,1,321,6,Low
13575.0,22,5,732.0699999999997,3,3,3,333,9,Medium
13576.0,9,20,6703.3,4,4,4,444,12,Top
13577.0,24,5,1658.2999999999988,3,3,4,334,10,Top
13579.0,14,2,467.03999999999996,4,2,2,422,8,Medium
13581.0,308,1,117.99999999999999,1,1,1,111,3,Low
13583.0,155,1,781.0300000000002,1,1,3,113,5,Low
13584.0,306,1,142.40000000000003,1,1,1,111,3,Low
13587.0,31,3,347.0,3,3,2,332,8,Medium
13588.0,15,12,2449.5299999999984,4,4,4,444,12,Top
13589.0,14,2,379.65000000000003,4,2,2,422,8,Medium
13590.0,10,7,1976.1199999999992,4,4,4,444,12,Top
13591.0,64,3,1117.1300000000003,2,3,3,233,8,Medium
13592.0,35,4,247.95999999999995,3,3,1,331,7,Medium
13593.0,107,6,1965.0800000000008,2,4,4,244,10,Top
13594.0,52,1,396.96999999999997,2,1,2,212,5,Low
13596.0,5,2,664.1099999999999,4,2,3,423,9,Medium
13598.0,46,2,147.29000000000008,3,2,1,321,6,Low
13599.0,0,33,5028.569999999999,4,4,4,444,12,Top
13600.0,311,1,219.51999999999998,1,1,1,111,3,Low
13601.0,44,2,693.3200000000002,3,2,3,323,8,Medium
13602.0,64,1,428.88999999999993,2,1,2,212,5,Low
13603.0,25,1,164.34,3,1,1,311,5,Low
13606.0,28,3,276.74999999999994,3,3,1,331,7,Medium
13607.0,39,1,675.5099999999996,3,1,3,313,7,Medium
13610.0,11,9,1065.8800000000003,4,4,3,443,11,Top
13611.0,88,4,1140.8,2,3,3,233,8,Medium
